NumPreceeding	NumFollowing	NumNeighbors	Threshold	Recall	Precision	F-Score	Runtime
1	10	3	0.999	0.000000	0.000000	0.000000	0:00:00.089816
1	10	5	0.100	0.000000	0.000000	0.000000	0:00:00.105915
1	10	5	0.300	0.000000	0.000000	0.000000	0:00:00.090828
1	10	5	0.500	0.000000	0.000000	0.000000	0:00:00.095842
1	10	5	0.700	0.000000	0.000000	0.000000	0:00:00.095883
1	10	5	0.900	0.000000	0.000000	0.000000	0:00:00.092949
1	10	5	0.999	0.000000	0.000000	0.000000	0:00:00.142906
1	10	7	0.100	0.007407	0.002494	0.003731	0:00:00.107510
1	10	7	0.300	0.007407	0.002494	0.003731	0:00:00.106036
1	10	7	0.500	0.007407	0.002494	0.003731	0:00:00.098148
1	10	7	0.700	0.007407	0.002494	0.003731	0:00:00.097860
1	10	7	0.900	0.000000	0.000000	0.000000	0:00:00.104381
1	10	7	0.999	0.000000	0.000000	0.000000	0:00:00.098716
1	20	1	0.100	0.000000	0.000000	0.000000	0:00:00.119547
1	20	1	0.300	0.000000	0.000000	0.000000	0:00:00.110951
1	20	1	0.500	0.000000	0.000000	0.000000	0:00:00.109773
1	20	1	0.700	0.000000	0.000000	0.000000	0:00:00.109103
1	20	1	0.900	0.000000	0.000000	0.000000	0:00:00.105346
1	20	1	0.999	0.000000	0.000000	0.000000	0:00:00.118630
1	20	3	0.100	0.000000	0.000000	0.000000	0:00:00.106301
1	20	3	0.300	0.000000	0.000000	0.000000	0:00:00.109656
1	20	3	0.500	0.000000	0.000000	0.000000	0:00:00.108194
1	20	3	0.700	0.000000	0.000000	0.000000	0:00:00.116799
1	20	3	0.900	0.000000	0.000000	0.000000	0:00:00.110030
1	20	3	0.999	0.000000	0.000000	0.000000	0:00:00.113602
1	20	5	0.100	0.000000	0.000000	0.000000	0:00:00.120440
1	20	5	0.300	0.000000	0.000000	0.000000	0:00:00.110324
1	20	5	0.500	0.000000	0.000000	0.000000	0:00:00.121934
1	20	5	0.700	0.000000	0.000000	0.000000	0:00:00.110908
1	20	5	0.900	0.000000	0.000000	0.000000	0:00:00.114116
1	20	5	0.999	0.000000	0.000000	0.000000	0:00:00.113325
1	20	7	0.100	0.007407	0.002494	0.003731	0:00:00.117051
1	20	7	0.300	0.007407	0.002494	0.003731	0:00:00.123237
1	20	7	0.500	0.007407	0.002494	0.003731	0:00:00.114584
1	20	7	0.700	0.007407	0.002494	0.003731	0:00:00.160768
1	20	7	0.900	0.000000	0.000000	0.000000	0:00:00.124451
1	20	7	0.999	0.000000	0.000000	0.000000	0:00:00.109684
1	30	1	0.100	0.000000	0.000000	0.000000	0:00:00.121644
1	30	1	0.300	0.000000	0.000000	0.000000	0:00:00.121022
1	30	1	0.500	0.000000	0.000000	0.000000	0:00:00.131117
1	30	1	0.700	0.000000	0.000000	0.000000	0:00:00.118756
1	30	1	0.900	0.000000	0.000000	0.000000	0:00:00.119954
1	30	1	0.999	0.000000	0.000000	0.000000	0:00:00.131148
1	30	3	0.100	0.000000	0.000000	0.000000	0:00:00.124173
1	30	3	0.300	0.000000	0.000000	0.000000	0:00:00.133450
1	30	3	0.500	0.000000	0.000000	0.000000	0:00:00.132741
1	30	3	0.700	0.000000	0.000000	0.000000	0:00:00.129152
1	30	3	0.900	0.000000	0.000000	0.000000	0:00:00.135717
1	30	3	0.999	0.000000	0.000000	0.000000	0:00:00.136293
1	30	5	0.100	0.000000	0.000000	0.000000	0:00:00.127640
1	30	5	0.300	0.000000	0.000000	0.000000	0:00:00.126966
1	30	5	0.500	0.000000	0.000000	0.000000	0:00:00.131839
1	30	5	0.700	0.000000	0.000000	0.000000	0:00:00.130938
1	30	5	0.900	0.000000	0.000000	0.000000	0:00:00.139445
1	30	5	0.999	0.000000	0.000000	0.000000	0:00:00.137461
1	30	7	0.100	0.007407	0.002494	0.003731	0:00:00.141440
1	30	7	0.300	0.007407	0.002494	0.003731	0:00:00.171595
1	30	7	0.500	0.007407	0.002494	0.003731	0:00:00.127691
1	30	7	0.700	0.007407	0.002494	0.003731	0:00:00.136071
1	30	7	0.900	0.000000	0.000000	0.000000	0:00:00.127818
1	30	7	0.999	0.000000	0.000000	0.000000	0:00:00.125092
3	0	1	0.100	0.000000	0.000000	0.000000	0:00:00.073173
3	0	1	0.300	0.000000	0.000000	0.000000	0:00:00.076529
3	0	1	0.500	0.000000	0.000000	0.000000	0:00:00.076795
